id,title,year,field,B3_topic_pair_rarity
R1044,Graph-Based Reductions for Parametric and Weighted MDPs,0,ALL,0.9788519637462235
R1045,Sketching the Future (STF): Applying Conditional Control Techniques to Text-to-Video Models,0,ALL,0.9939577039274925
R1046,ANALOGYKB: Unlocking Analogical Reasoning of Language Models with A Million-scale Knowledge Base,0,ALL,0.9879154078549849
R1047,FedSOV: Federated Model Secure Ownership Verification with Unforgeable Signature,0,ALL,0.9879154078549849
R1048,A Review of Vision-Language Models and their Performance on the Hateful Memes Challenge,0,ALL,0.9758308157099698
R1049,Radious: Unveiling the Enigma of Dental Radiology with BEIT Adaptor and Mask2Former in Semantic Segmentation,0,ALL,0.9758308157099698
R1050,ACTC: Active Threshold Calibration for Cold-Start Knowledge Graph Completion,0,ALL,0.9818731117824774
R1051,LACoS-BLOOM: Low-rank Adaptation with Contrastive objective on 8 bits Siamese-BLOOM,0,ALL,0.9879154078549849
R1052,Self-Supervised Video Representation Learning via Latent Time Navigation,0,ALL,0.9939577039274925
R1053,Autonomous GIS: the next-generation AI-powered GIS,0,ALL,0.972809667673716
R1054,A Fused Gromov-Wasserstein Framework for Unsupervised Knowledge Graph Entity Alignment,0,ALL,0.9879154078549849
R1055,How Expressive are Spectral-Temporal Graph Neural Networks for Time Series Forecasting?,0,ALL,0.9788519637462235
R1056,HAHE: Hierarchical Attention for Hyper-Relational Knowledge Graphs in Global and Local Level,0,ALL,0.9909365558912386
R1057,When the Majority is Wrong: Modeling Annotator Disagreement for Subjective Tasks,0,ALL,0.9818731117824774
R1058,On Practical Robust Reinforcement Learning: Practical Uncertainty Set and Double-Agent Algorithm,0,ALL,0.972809667673716
R1059,Salient Mask-Guided Vision Transformer for Fine-Grained Classification,0,ALL,0.9818731117824774
R1060,Gaussian Prior Reinforcement Learning for Nested Named Entity Recognition,0,ALL,0.9818731117824774
R1061,CLIP-Count: Towards Text-Guided Zero-Shot Object Counting,0,ALL,0.9879154078549849
R1062,A Multidimensional Graph Fourier Transformation Neural Network for Vehicle Trajectory Prediction,0,ALL,0.9939577039274925
R1063,SPADE: Sparse Pillar-based 3D Object Detection Accelerator for Autonomous Driving,0,ALL,0.9788519637462235
R1064,Joint MR sequence optimization beats pure neural network approaches for spin-echo MRI super-resolution,0,ALL,0.9879154078549849
R1065,Poisson-Gaussian Holographic Phase Retrieval with Score-based Image Prior,0,ALL,0.9909365558912386
R1066,Learning to Reason over Scene Graphs: A Case Study of Finetuning GPT-2 into a Robot Language Model for Grounded Task Planning,0,ALL,0.9939577039274925
R1067,Knowledge Authoring for Rules and Actions,0,ALL,0.972809667673716
R1068,Cloud-RAIN: Point Cloud Analysis with Reflectional Invariance,0,ALL,0.972809667673716
R1069,A Federated Learning-based Industrial Health Prognostics for Heterogeneous Edge Devices using Matched Feature Extraction,0,ALL,0.9879154078549849
R1070,AMTSS: An Adaptive Multi-Teacher Single-Student Knowledge Distillation Framework For Multilingual Language Inference,0,ALL,0.9879154078549849
R1071,Provable Multi-instance Deep AUC Maximization with Stochastic Pooling,0,ALL,0.9909365558912386
R1072,Make Prompt-based Black-Box Tuning Colorful: Boosting Model Generalization from Three Orthogonal Perspectives,0,ALL,0.9818731117824774
R1073,Towards Understanding and Improving Knowledge Distillation for Neural Machine Translation,0,ALL,0.9879154078549849
R1074,Theta sequences as eligibility traces: a biological solution to credit assignment,0,ALL,0.9909365558912386
R1075,Distinguish Before Answer: Generating Contrastive Explanation as Knowledge for Commonsense Question Answering,0,ALL,0.9818731117824774
R1076,A Comprehensive Survey on Segment Anything Model for Vision and Beyond,0,ALL,0.9788519637462235
R1077,Parameter-Efficient Fine-Tuning for Medical Image Analysis: The Missed Opportunity,0,ALL,0.9818731117824774
R1078,CMSG Cross-Media Semantic-Graph Feature Matching Algorithm for Autonomous Vehicle Relocalization,0,ALL,0.9879154078549849
R1079,Enhancing Performance of Vision Transformers on Small Datasets through Local Inductive Bias Incorporation,0,ALL,0.9879154078549849
R1080,AdamR at SemEval-2023 Task 10: Solving the Class Imbalance Problem in Sexism Detection with Ensemble Learning,0,ALL,0.9879154078549849
R1081,DA-LSTM: A Dynamic Drift-Adaptive Learning Framework for Interval Load Forecasting with LSTM Networks,0,ALL,0.9818731117824774
R1082,Differential Convolutional Fuzzy Time Series Forecasting,0,ALL,0.9879154078549849
R1083,LoViT: Long Video Transformer for Surgical Phase Recognition,0,ALL,0.9909365558912386
R1084,Dual-Alignment Pre-training for Cross-lingual Sentence Embedding,0,ALL,0.9788519637462235
R1085,Towards Unifying Multi-Lingual and Cross-Lingual Summarization,0,ALL,0.9818731117824774
R1086,OmniSafe: An Infrastructure for Accelerating Safe Reinforcement Learning Research,0,ALL,0.9879154078549849
R1087,About Evaluation of F1 Score for RECENT Relation Extraction System,0,ALL,0.9909365558912386
R1088,Efficient Computation of General Modules for ALC Ontologies (Extended Version),0,ALL,0.972809667673716
R1089,Make-An-Animation: Large-Scale Text-conditional 3D Human Motion Generation,0,ALL,0.9909365558912386
R1090,Towards Modeling Human Attention from Eye Movements for Neural Source Code Summarization,0,ALL,0.9818731117824774
R1091,Revisiting the Minimalist Approach to Offline Reinforcement Learning,0,ALL,0.9818731117824774
R1092,CoEdIT: Text Editing by Task-Specific Instruction Tuning,0,ALL,0.9879154078549849
R1093,Clustering-Aware Negative Sampling for Unsupervised Sentence Representation,0,ALL,0.9939577039274925
R1094,A hybrid feature learning approach based on convolutional kernels for ATM fault prediction using event-log data,0,ALL,0.9879154078549849
R1095,SAM for Poultry Science,0,ALL,0.9818731117824774
R1096,Explain Any Concept: Segment Anything Meets Concept-Based Explanation,0,ALL,0.9788519637462235
R1097,UniEX: An Effective and Efficient Framework for Unified Information Extraction via a Span-extractive Perspective,0,ALL,0.9879154078549849
R1098,SLiC-HF: Sequence Likelihood Calibration with Human Feedback,0,ALL,0.9879154078549849
R1099,Intelligent multicast routing method based on multi-agent deep reinforcement learning in SDWN,0,ALL,0.9879154078549849
R1100,Sequence-to-Sequence Pre-training with Unified Modality Masking for Visual Document Understanding,0,ALL,0.9969788519637462
R1101,Towards Robust Probabilistic Modeling on SO(3) via Rotation Laplace Distribution,0,ALL,0.9788519637462235
R1102,HaSa: Hardness and Structure-Aware Contrastive Knowledge Graph Embedding,0,ALL,0.972809667673716
R1103,Disentangled Causal Graph Learning for Online Unsupervised Root Cause Analysis,0,ALL,0.9909365558912386
R1104,Less Can Be More: Unsupervised Graph Pruning for Large-scale Dynamic Graphs,0,ALL,0.9909365558912386
R1105,A Survey on Time-Series Pre-Trained Models,0,ALL,0.9818731117824774
R1106,Revisiting Long-term Time Series Forecasting: An Investigation on Linear Mapping,0,ALL,0.9879154078549849
R1107,Segment Any Anomaly without Training via Hybrid Prompt Regularization,0,ALL,0.9879154078549849
R1108,Counterfactual Debiasing for Generating Factually Consistent Text Summaries,0,ALL,0.9879154078549849
R1109,X-IQE: eXplainable Image Quality Evaluation for Text-to-Image Generation with Visual Large Language Models,0,ALL,0.9969788519637462
R1110,On the Off-Target Problem of Zero-Shot Multilingual Neural Machine Translation,0,ALL,0.9818731117824774
R1111,Uncertainty Guided Label Denoising for Document-level Distant Relation Extraction,0,ALL,0.9818731117824774
R1112,mdctGAN: Taming transformer-based GAN for speech super-resolution with Modified DCT spectra,0,ALL,0.9879154078549849
R1113,Instruct2Act: Mapping Multi-modality Instructions to Robotic Actions with Large Language Model,0,ALL,0.9879154078549849
R1114,Writing your own book: A method for going from closed to open book QA to improve robustness and performance of smaller LLMs,0,ALL,0.9939577039274925
R1115,Domain Generalization Deep Graph Transformation,0,ALL,0.9788519637462235
R1116,ALT: An Automatic System for Long Tail Scenario Modeling,0,ALL,0.9879154078549849
R1117,PS-FedGAN: An Efficient Federated Learning Framework Based on Partially Shared Generative Adversarial Networks For Data Privacy,0,ALL,0.9818731117824774
R1118,RAMiT: Reciprocal Attention Mixing Transformer for Lightweight Image Restoration,0,ALL,0.9909365558912386
R1119,Incomplete Multi-view Clustering via Diffusion Completion,0,ALL,0.9909365558912386
R1120,DiffuSIA: A Spiral Interaction Architecture for Encoder-Decoder Text Diffusion,0,ALL,0.9788519637462235
R1121,Empower Large Language Model to Perform Better on Industrial Domain-Specific Question Answering,0,ALL,0.9818731117824774
R1122,Brain Captioning: Decoding human brain activity into images and text,0,ALL,0.9788519637462235
R1123,Speech-Text Dialog Pre-training for Spoken Dialog Understanding with Explicit Cross-Modal Alignment,0,ALL,0.9788519637462235
R1124,CRITIC: Large Language Models Can Self-Correct with Tool-Interactive Critiquing,0,ALL,0.9879154078549849
R1125,ReTAG: Reasoning Aware Table to Analytic Text Generation,0,ALL,0.9879154078549849
R1126,Scaling laws for language encoding models in fMRI,0,ALL,0.9818731117824774
R1127,Logic-Based Benders Decomposition in Answer Set Programming for Chronic Outpatients Scheduling,0,ALL,0.972809667673716
R1128,Polar Ducks and Where to Find Them: Enhancing Entity Linking with Duck Typing and Polar Box Embeddings,0,ALL,0.9818731117824774
R1129,DexPBT: Scaling up Dexterous Manipulation for Hand-Arm Systems with Population Based Training,0,ALL,0.9879154078549849
R1130,Privacy in Multimodal Federated Human Activity Recognition,0,ALL,0.972809667673716
R1131,LMs: Understanding Code Syntax and Semantics for Code Analysis,0,ALL,0.9879154078549849
R1132,DiffCap: Exploring Continuous Diffusion on Image Captioning,0,ALL,0.9879154078549849
R1133,LogiCoT: Logical Chain-of-Thought Instruction-Tuning,0,ALL,0.9909365558912386
R1134,Contrastive Language-Image Pretrained Models are Zero-Shot Human Scanpath Predictors,0,ALL,0.9697885196374623
R1135,Teaching the Pre-trained Model to Generate Simple Texts for Text Simplification,0,ALL,0.9879154078549849
R1136,A Confidence-based Partial Label Learning Model for Crowd-Annotated Named Entity Recognition,0,ALL,0.9879154078549849
R1137,SLaDe: A Portable Small Language Model Decompiler for Optimized Assembly,0,ALL,0.9848942598187311
R1138,Confidence-aware Personalized Federated Learning via Variational Expectation Maximization,0,ALL,0.972809667673716
R1139,Abstract Meaning Representation-Based Logic-Driven Data Augmentation for Logical Reasoning,0,ALL,0.9909365558912386
R1140,PRODIGY: Enabling In-context Learning Over Graphs,0,ALL,0.972809667673716
R1141,MvP: Multi-view Prompting Improves Aspect Sentiment Tuple Prediction,0,ALL,0.9788519637462235
R1142,Efficient Bilateral Cross-Modality Cluster Matching for Unsupervised Visible-Infrared Person ReID,0,ALL,0.9879154078549849
R1143,MetaAdapt: Domain Adaptive Few-Shot Misinformation Detection via Meta Learning,0,ALL,0.9969788519637462
R1144,Unsupervised Visible-Infrared Person ReID by Collaborative Learning with Neighbor-Guided Label Refinement,0,ALL,0.9879154078549849
R1145,EMEF: Ensemble Multi-Exposure Image Fusion,0,ALL,0.9788519637462235
R1146,Fact-Checking Complex Claims with Program-Guided Reasoning,0,ALL,0.9848942598187311
R1147,Vector Autoregressive Evolution for Dynamic Multi-Objective Optimisation,0,ALL,0.9848942598187311
R1148,Enhancing Cross-lingual Natural Language Inference by Soft Prompting with Multilingual Verbalizer,0,ALL,0.9818731117824774
R1149,GraphCare: Enhancing Healthcare Predictions with Personalized Knowledge Graphs,0,ALL,0.9879154078549849
R1150,Semantic Structure Enhanced Event Causality Identification,0,ALL,0.9879154078549849
R1151,Crosslingual Transfer Learning for Low-Resource Languages Based on Multilingual Colexification Graphs,0,ALL,0.972809667673716
R1152,MultiTabQA: Generating Tabular Answers for Multi-Table Question Answering,0,ALL,0.9848942598187311
R1153,Automatic Code Summarization via ChatGPT: How Far Are We?,0,ALL,0.9879154078549849
R1154,Biomedical Named Entity Recognition via Dictionary-based Synonym Generalization,0,ALL,0.9909365558912386
R1155,Target-Aware Generative Augmentations for Single-Shot Adaptation,0,ALL,0.9939577039274925
R1156,A Meta-learning based Generalizable Indoor Localization Model using Channel State Information,0,ALL,0.9879154078549849
R1157,The Grammar and Syntax Based Corpus Analysis Tool For The Ukrainian Language,0,ALL,0.9818731117824774
R1158,Efficient Multi-Scale Attention Module with Cross-Spatial Learning,0,ALL,0.9788519637462235
R1159,Proximal Policy Gradient Arborescence for Quality Diversity Reinforcement Learning,0,ALL,0.9697885196374623
R1160,SE-Bridge: Speech Enhancement with Consistent Brownian Bridge,0,ALL,0.9879154078549849
R1161,Variational Bayesian Framework for Advanced Image Generation with Domain-Related Variables,0,ALL,0.972809667673716
R1162,Generalized Expectation Maximization Framework for Blind Image Super Resolution,0,ALL,0.9879154078549849
R1163,Deep Transductive Transfer Learning for Automatic Target Recognition,0,ALL,0.9939577039274925
R1164,Deep-Learning-Aided Alternating Least Squares for Tensor CP Decomposition and Its Application to Massive MIMO Channel Estimation,0,ALL,0.9788519637462235
R1165,REGARD: Rules of EngaGement for Automated cybeR Defense to aid in Intrusion Response,0,ALL,0.972809667673716
R1166,Message Intercommunication for Inductive Relation Reasoning,0,ALL,0.9909365558912386
R1167,CTQScorer: Combining Multiple Features for In-context Example Selection for Machine Translation,0,ALL,0.9879154078549849
R1168,To Copy Rather Than Memorize: A Vertical Learning Paradigm for Knowledge Graph Completion,0,ALL,0.9818731117824774
R1169,Dr.ICL: Demonstration-Retrieved In-context Learning,0,ALL,0.9788519637462235
R1170,Impact of Light and Shadow on Robustness of Deep Neural Networks,0,ALL,0.9879154078549849
R1171,DetGPT: Detect What You Need via Reasoning,0,ALL,0.9818731117824774
R1172,HumBEL: A Human-in-the-Loop Approach for Evaluating Demographic Factors of Language Models in Human-Machine Conversations,0,ALL,0.9788519637462235
R1173,Skill-Based Few-Shot Selection for In-Context Learning,0,ALL,0.9879154078549849
R1174,DUBLIN -- Document Understanding By Language-Image Network,0,ALL,0.9969788519637462
R1175,Language Models with Rationality,0,ALL,0.9818731117824774
R1176,Weakly Supervised AUC Optimization: A Unified Partial AUC Approach,0,ALL,0.9879154078549849
R1177,INSTRUCTSCORE: Explainable Text Generation Evaluation with Finegrained Feedback,0,ALL,0.9969788519637462
R1178,Breast Cancer Segmentation using Attention-based Convolutional Network and Explainable AI,0,ALL,0.9818731117824774
R1179,Advancing Precise Outline-Conditioned Text Generation with Task Duality and Explicit Outline Control,0,ALL,0.9788519637462235
R1180,Cascaded Beam Search: Plug-and-Play Terminology-Forcing For Neural Machine Translation,0,ALL,0.9818731117824774
R1181,Sources of Hallucination by Large Language Models on Inference Tasks,0,ALL,0.9818731117824774
R1182,RE$^2$: Region-Aware Relation Extraction from Visually Rich Documents,0,ALL,0.972809667673716
R1183,Inverse Reinforcement Learning with the Average Reward Criterion,0,ALL,0.9909365558912386
R1184,COMET-M: Reasoning about Multiple Events in Complex Sentences,0,ALL,0.9818731117824774
R1185,Getting MoRE out of Mixture of Language Model Reasoning Experts,0,ALL,0.9818731117824774
R1186,Exploiting Correlations Between Contexts and Definitions with Multiple Definition Modeling,0,ALL,0.972809667673716
R1187,BLIP-Diffusion: Pre-trained Subject Representation for Controllable Text-to-Image Generation and Editing,0,ALL,0.9788519637462235
R1188,"Advancing Topic Segmentation and Outline Generation in Chinese Texts: The Paragraph-level Topic Representation, Corpus, and Benchmark",0,ALL,0.9788519637462235
R1189,Building Transportation Foundation Model via Generative Graph Transformer,0,ALL,0.9848942598187311
R1190,Leveraging GPT-4 for Automatic Translation Post-Editing,0,ALL,0.9818731117824774
R1191,Evaluating Evaluation Metrics: A Framework for Analyzing NLG Evaluation Metrics using Measurement Theory,0,ALL,0.9848942598187311
R1192,"Music Representing Corpus Virtual: An Open Sourced Library for Explorative Music Generation, Sound Design, and Instrument Creation with Artificial Intelligence and Machine Learning",0,ALL,0.9939577039274925
R1193,Getting Sick After Seeing a Doctor? Diagnosing and Mitigating Knowledge Conflicts in Event Temporal Reasoning,0,ALL,0.9909365558912386
R1194,MuLER: Detailed and Scalable Reference-based Evaluation,0,ALL,0.9788519637462235
R1195,ChatAgri: Exploring Potentials of ChatGPT on Cross-linguistic Agricultural Text Classification,0,ALL,0.9818731117824774
R1196,Transferring Visual Attributes from Natural Language to Verified Image Generation,0,ALL,0.972809667673716
R1197,ToMChallenges: A Principle-Guided Dataset and Diverse Evaluation Tasks for Exploring Theory of Mind,0,ALL,0.9909365558912386
R1198,Visually-Situated Natural Language Understanding with Contrastive Reading Model and Frozen Large Language Models,0,ALL,0.9818731117824774
R1199,STAR: Boosting Low-Resource Information Extraction by Structure-to-Text Data Generation with Large Language Models,0,ALL,0.9788519637462235
R1200,Computer Vision for Construction Progress Monitoring: A Real-Time Object Detection Approach,0,ALL,0.9758308157099698
R1201,Boosting Cross-lingual Transferability in Multilingual Models via In-Context Learning,0,ALL,0.9879154078549849
R1202,SAMScore: A Semantic Structural Similarity Metric for Image Translation Evaluation,0,ALL,0.972809667673716
R1203,Peek Across: Improving Multi-Document Modeling via Cross-Document Question-Answering,0,ALL,0.9969788519637462
R1204,Harnessing the Power of Large Language Models for Natural Language to First-Order Logic Translation,0,ALL,0.972809667673716
R1205,Towards Total Online Unsupervised Anomaly Detection and Localization in Industrial Vision,0,ALL,0.9818731117824774
R1206,Revisiting non-English Text Simplification: A Unified Multilingual Benchmark,0,ALL,0.9788519637462235
R1207,RewriteLM: An Instruction-Tuned Large Language Model for Text Rewriting,0,ALL,0.9939577039274925
R1208,Knowledge Diffusion for Distillation,0,ALL,0.9818731117824774
R1209,Language-Guided 3D Object Detection in Point Cloud for Autonomous Driving,0,ALL,0.9697885196374623
R1210,MERGE: Fast Private Text Generation,0,ALL,0.9818731117824774
R1211,TLNets: Transformation Learning Networks for long-range time-series prediction,0,ALL,0.9788519637462235
R1212,Jointprop: Joint Semi-supervised Learning for Entity and Relation Extraction with Heterogeneous Graph-based Propagation,0,ALL,0.9879154078549849
R1213,SING: A Plug-and-Play DNN Learning Technique,0,ALL,0.9788519637462235
R1214,UFO: Unified Fact Obtaining for Commonsense Question Answering,0,ALL,0.9879154078549849
R1215,PPGenCDR: A Stable and Robust Framework for Privacy-Preserving Cross-Domain Recommendation,0,ALL,0.9939577039274925
R1216,Multi-Agent Reinforcement Learning for Network Routing in Integrated Access Backhaul Networks,0,ALL,0.9939577039274925
R1217,UpMax: User partitioning for MaxSAT,0,ALL,0.9848942598187311
R1218,On Computing Universal Plans for Partially Observable Multi-Agent Path Finding,0,ALL,0.9788519637462235
R1219,Diversify Your Vision Datasets with Automatic Diffusion-Based Augmentation,0,ALL,0.9788519637462235
R1220,HAAV: Hierarchical Aggregation of Augmented Views for Image Captioning,0,ALL,0.9697885196374623
R1221,Enabling and Analyzing How to Efficiently Extract Information from Hybrid Long Documents with LLMs,0,ALL,0.9818731117824774
R1222,NODDLE: Node2vec based deep learning model for link prediction,0,ALL,0.9879154078549849
R1223,Batch Model Consolidation: A Multi-Task Model Consolidation Framework,0,ALL,0.9879154078549849
R1224,EgoHumans: An Egocentric 3D Multi-Human Benchmark,0,ALL,0.9909365558912386
R1225,PIP: Parse-Instructed Prefix for Syntactically Controlled Paraphrase Generation,0,ALL,0.9879154078549849
R1226,Code-Switched Text Synthesis in Unseen Language Pairs,0,ALL,0.9788519637462235
R1227,RankCSE: Unsupervised Sentence Representations Learning via Learning to Rank,0,ALL,0.972809667673716
R1228,A Novel real-time arrhythmia detection model using YOLOv8,0,ALL,0.9909365558912386
R1229,AMPERE: AMR-Aware Prefix for Generation-Based Event Argument Extraction Model,0,ALL,0.9788519637462235
R1230,Schema-Guided User Satisfaction Modeling for Task-Oriented Dialogues,0,ALL,0.972809667673716
R1231,Do GPTs Produce Less Literal Translations?,0,ALL,0.972809667673716
R1232,Domain Aligned Prefix Averaging for Domain Generalization in Abstractive Summarization,0,ALL,0.9879154078549849
R1233,Knowledge Extraction with Interval Temporal Logic Decision Trees,0,ALL,0.9969788519637462
R1234,Meta-prediction Model for Distillation-Aware NAS on Unseen Datasets,0,ALL,0.9909365558912386
R1235,TranSFormer: Slow-Fast Transformer for Machine Translation,0,ALL,0.9909365558912386
R1236,RFiD: Towards Rational Fusion-in-Decoder for Open-Domain Question Answering,0,ALL,0.9848942598187311
R1237,"BiomedGPT: A Unified and Generalist Biomedical Generative Pre-trained Transformer for Vision, Language, and Multimodal Tasks",0,ALL,0.9909365558912386
R1238,An Improved Model Ensembled of Different Hyper-parameter Tuned Machine Learning Algorithms for Fetal Health Prediction,0,ALL,0.9788519637462235
R1239,Im-Promptu: In-Context Composition from Image Prompts,0,ALL,0.9697885196374623
R1240,"Slide, Constrain, Parse, Repeat: Synchronous SlidingWindows for Document AMR Parsing",0,ALL,0.9788519637462235
R1241,Benchmarking Diverse-Modal Entity Linking with Generative Models,0,ALL,0.972809667673716
R1242,Instance-based Max-margin for Practical Few-shot Recognition,0,ALL,0.9788519637462235
R1243,Zero- and Few-Shot Event Detection via Prompt-Based Meta Learning,0,ALL,0.9818731117824774
R1244,Answering Unanswered Questions through Semantic Reformulations in Spoken QA,0,ALL,0.9818731117824774
R1245,Understanding Emotion Valence is a Joint Deep Learning Task,0,ALL,0.9909365558912386
R1246,Towards Consistent Video Editing with Text-to-Image Diffusion Models,0,ALL,0.9697885196374623
R1247,GIMM: InfoMin-Max for Automated Graph Contrastive Learning,0,ALL,0.9879154078549849
R1248,A Match Made in Heaven: A Multi-task Framework for Hyperbole and Metaphor Detection,0,ALL,0.9969788519637462
R1249,USIM-DAL: Uncertainty-aware Statistical Image Modeling-based Dense Active Learning for Super-resolution,0,ALL,0.9879154078549849
R1250,Integrating Action Knowledge and LLMs for Task Planning and Situation Handling in Open Worlds,0,ALL,0.972809667673716
R1251,SimpSON: Simplifying Photo Cleanup with Single-Click Distracting Object Segmentation Network,0,ALL,0.9879154078549849
R1252,Sequential Condition Evolved Interaction Knowledge Graph for Traditional Chinese Medicine Recommendation,0,ALL,0.9848942598187311
R1253,CamoDiffusion: Camouflaged Object Detection via Conditional Diffusion Models,0,ALL,0.9818731117824774
R1254,ContrastNER: Contrastive-based Prompt Tuning for Few-shot NER,0,ALL,0.9879154078549849
R1255,Medical Dialogue Generation via Dual Flow Modeling,0,ALL,0.9969788519637462
R1256,GripRank: Bridging the Gap between Retrieval and Generation via the Generative Knowledge Improved Passage Ranking,0,ALL,0.9818731117824774
R1257,Exploring Effectiveness of GPT-3 in Grammatical Error Correction: A Study on Performance and Controllability in Prompt-Based Methods,0,ALL,0.9818731117824774
R1258,Out-of-Distributed Semantic Pruning for Robust Semi-Supervised Learning,0,ALL,0.9788519637462235
R1259,Practical PCG Through Large Language Models,0,ALL,0.9818731117824774
R1260,Contextual Object Detection with Multimodal Large Language Models,0,ALL,0.9879154078549849
R1261,ReWOO: Decoupling Reasoning from Observations for Efficient Augmented Language Models,0,ALL,0.972809667673716
R1262,Attention Paper: How Generative AI Reshapes Digital Shadow Industry?,0,ALL,0.972809667673716
R1263,Towards Explainable Conversational Recommender Systems,0,ALL,0.9788519637462235
R1264,Exploiting Explainability to Design Adversarial Attacks and Evaluate Attack Resilience in Hate-Speech Detection Models,0,ALL,0.9879154078549849
R1265,On Diffusion Modeling for Anomaly Detection,0,ALL,0.9788519637462235
R1266,Networked Time Series Imputation via Position-aware Graph Enhanced Variational Autoencoders,0,ALL,0.9788519637462235
R1267,Graph-based Multi-ODE Neural Networks for Spatio-Temporal Traffic Forecasting,0,ALL,0.9788519637462235
R1268,Long-term Wind Power Forecasting with Hierarchical Spatial-Temporal Transformer,0,ALL,0.9909365558912386
R1269,Task-Equivariant Graph Few-shot Learning,0,ALL,0.9788519637462235
R1270,The Alternating-Time μ-Calculus With Disjunctive Explicit Strategies,0,ALL,0.9848942598187311
R1271,AnoOnly: Semi-Supervised Anomaly Detection with the Only Loss on Anomalies,0,ALL,0.9969788519637462
R1272,DiffSketching: Sketch Control Image Synthesis with Diffusion Models,0,ALL,0.9818731117824774
R1273,Exploring the Practicality of Generative Retrieval on Dynamic Corpora,0,ALL,0.9818731117824774
R1274,FERN: Leveraging Graph Attention Networks for Failure Evaluation and Robust Network Design,0,ALL,0.9788519637462235
R1275,AMatFormer: Efficient Feature Matching via Anchor Matching Transformer,0,ALL,0.9697885196374623
R1276,Controlled Text Generation with Hidden Representation Transformations,0,ALL,0.9879154078549849
R1277,Grammar Prompting for Domain-Specific Language Generation with Large Language Models,0,ALL,0.9879154078549849
R1278,Observation Denoising in CYRUS Soccer Simulation 2D Team For RoboCup 2023,0,ALL,0.9909365558912386
R1279,Sensitivity Analysis of RF+clust for Leave-one-problem-out Performance Prediction,0,ALL,0.9879154078549849
R1280,CVSNet: A Computer Implementation for Central Visual System of The Brain,0,ALL,0.9879154078549849
R1281,Offline Meta Reinforcement Learning with In-Distribution Online Adaptation,0,ALL,0.9879154078549849
R1282,Look-Ahead Task Offloading for Multi-User Mobile Augmented Reality in Edge-Cloud Computing,0,ALL,0.9909365558912386
R1283,MSMix:An Interpolation-Based Text Data Augmentation Method Manifold Swap Mixup,0,ALL,0.9909365558912386
R1284,DeepMerge: Deep-Learning-Based Region-Merging for Image Segmentation,0,ALL,0.9909365558912386
R1285,Deliberate then Generate: Enhanced Prompting Framework for Text Generation,0,ALL,0.9818731117824774
R1286,A Survey on Large Language Models for Recommendation,0,ALL,0.9697885196374623
R1287,Dynamic Neighborhood Construction for Structured Large Discrete Action Spaces,0,ALL,0.972809667673716
R1288,InGram: Inductive Knowledge Graph Embedding via Relation Graphs,0,ALL,0.9848942598187311
R1289,LOWA: Localize Objects in the Wild with Attributes,0,ALL,0.9788519637462235
R1290,Efficient Diffusion Policies for Offline Reinforcement Learning,0,ALL,0.9879154078549849
R1291,Automated Annotation with Generative AI Requires Validation,0,ALL,0.9788519637462235
R1292,TransAct: Transformer-based Realtime User Action Model for Recommendation at Pinterest,0,ALL,0.9818731117824774
R1293,Adversarial-Aware Deep Learning System based on a Secondary Classical Machine Learning Verification Approach,0,ALL,0.9818731117824774
R1294,FlexRound: Learnable Rounding based on Element-wise Division for Post-Training Quantization,0,ALL,0.9788519637462235
R1295,Parallel Neurosymbolic Integration with Concordia,0,ALL,0.9788519637462235
R1296,Revisiting Event Argument Extraction: Can EAE Models Learn Better When Being Aware of Event Co-occurrences?,0,ALL,0.9879154078549849
R1297,Explanation Graph Generation via Generative Pre-training over Synthetic Graphs,0,ALL,0.9788519637462235
R1298,Predicting the Quality of Revisions in Argumentative Writing,0,ALL,0.9697885196374623
R1299,Learning Sampling Dictionaries for Efficient and Generalizable Robot Motion Planning with Transformers,0,ALL,0.9848942598187311
R1300,Bounds on BDD-Based Bucket Elimination,0,ALL,0.9879154078549849
R1301,ViCo: Plug-and-play Visual Condition for Personalized Text-to-image Generation,0,ALL,0.9939577039274925
R1302,StyleDrop: Text-to-Image Generation in Any Style,0,ALL,0.9818731117824774
R1303,AoM: Detecting Aspect-oriented Information for Multimodal Aspect-Based Sentiment Analysis,0,ALL,0.9939577039274925
R1304,Credit Card Fraud Detection Using Asexual Reproduction Optimization,0,ALL,0.9788519637462235
R1305,UCAS-IIE-NLP at SemEval-2023 Task 12: Enhancing Generalization of Multilingual BERT for Low-resource Sentiment Analysis,0,ALL,0.9848942598187311
R1306,Joint Learning of Label and Environment Causal Independence for Graph Out-of-Distribution Generalization,0,ALL,0.9969788519637462
R1307,Responsible Task Automation: Empowering Large Language Models as Responsible Task Automators,0,ALL,0.9879154078549849
R1308,EPIC: Graph Augmentation with Edit Path Interpolation via Learnable Cost,0,ALL,0.9879154078549849
R1309,ChatGPT for Zero-shot Dialogue State Tracking: A Solution or an Opportunity?,0,ALL,0.9909365558912386
R1310,One for All: Unified Workload Prediction for Dynamic Multi-tenant Edge Cloud Platforms,0,ALL,0.9969788519637462
R1311,Log Parsing: How Far Can ChatGPT Go?,0,ALL,0.9909365558912386
R1312,Word Embeddings for Banking Industry,0,ALL,0.9969788519637462
R1313,Unifying (Machine) Vision via Counterfactual World Modeling,0,ALL,0.9909365558912386
R1314,Auto-GPT for Online Decision Making: Benchmarks and Additional Opinions,0,ALL,0.9939577039274925
